,Foundation.URI,Code,Title,DepthInKind,isLeaf,icd_code
16951,http://id.who.int/icd/entity/299909297,QD92,Problem with educational progress,1,TRUE,QD92 - Problem with educational progress
16952,,QD9Y,Other specified problems associated with education,1,TRUE,QD9Y - Other specified problems associated with education
16953,,QD9Z,"Problems associated with education, unspecified",1,TRUE,"QD9Z - Problems associated with education, unspecified"
16954,http://id.who.int/icd/entity/1652814217,QE00,Acculturation difficulty,1,TRUE,QE00 - Acculturation difficulty
16955,http://id.who.int/icd/entity/1931375240,QE01,"Stress, not elsewhere classified",1,TRUE,"QE01 - Stress, not elsewhere classified"
16956,http://id.who.int/icd/entity/1706765446,QE02,Social role conflict,1,TRUE,QE02 - Social role conflict
16957,http://id.who.int/icd/entity/292381213,QE03,Social exclusion or rejection,1,TRUE,QE03 - Social exclusion or rejection
16958,http://id.who.int/icd/entity/1948692361,QE04,Target of perceived adverse discrimination or persecution,1,TRUE,QE04 - Target of perceived adverse discrimination or persecution
16959,,QE0Y,Other specified problems associated with social or cultural environment,1,TRUE,QE0Y - Other specified problems associated with social or cultural environment
16960,,QE0Z,"Problems associated with social or cultural environment, unspecified",1,TRUE,"QE0Z - Problems associated with social or cultural environment, unspecified"
16961,http://id.who.int/icd/entity/499098434,QE10,Hazardous alcohol use,1,TRUE,QE10 - Hazardous alcohol use
16962,http://id.who.int/icd/entity/179140499,QE11,Hazardous drug use,1,FALSE,QE11 - Hazardous drug use
16963,http://id.who.int/icd/entity/603861372,QE11.0,Hazardous use of opioids,2,TRUE,QE11.0 - Hazardous use of opioids
16964,http://id.who.int/icd/entity/1389430127,QE11.1,Hazardous use of cannabis,2,TRUE,QE11.1 - Hazardous use of cannabis
16965,http://id.who.int/icd/entity/756014816,QE11.2,"Hazardous use of sedatives, hypnotics or anxiolytics",2,TRUE,"QE11.2 - Hazardous use of sedatives, hypnotics or anxiolytics"
16966,http://id.who.int/icd/entity/1385385359,QE11.3,Hazardous use of cocaine,2,TRUE,QE11.3 - Hazardous use of cocaine
16967,http://id.who.int/icd/entity/154205648,QE11.4,Hazardous use of stimulants including amphetamines or methamphetamine,2,TRUE,QE11.4 - Hazardous use of stimulants including amphetamines or methamphetamine
16968,http://id.who.int/icd/entity/656164398,QE11.5,Hazardous use of caffeine,2,TRUE,QE11.5 - Hazardous use of caffeine
16969,http://id.who.int/icd/entity/113982884,QE11.6,Hazardous use of MDMA or related drugs,2,TRUE,QE11.6 - Hazardous use of MDMA or related drugs
16970,http://id.who.int/icd/entity/1235812153,QE11.7,Hazardous use of dissociative drugs including ketamine or PCP,2,TRUE,QE11.7 - Hazardous use of dissociative drugs including ketamine or PCP
16971,http://id.who.int/icd/entity/688207252,QE11.8,Hazardous use of other specified psychoactive substances,2,TRUE,QE11.8 - Hazardous use of other specified psychoactive substances
16972,http://id.who.int/icd/entity/1240119257,QE11.9,Hazardous use of unknown or unspecified psychoactive substances,2,TRUE,QE11.9 - Hazardous use of unknown or unspecified psychoactive substances
16973,,QE11.Y,Other specified hazardous drug use,2,TRUE,QE11.Y - Other specified hazardous drug use
16974,,QE11.Z,"Hazardous drug use, unspecified",2,TRUE,"QE11.Z - Hazardous drug use, unspecified"
16975,http://id.who.int/icd/entity/63012279,QE12,Hazardous nicotine use,1,TRUE,QE12 - Hazardous nicotine use
16976,http://id.who.int/icd/entity/457960184,QE13,Tobacco use,1,TRUE,QE13 - Tobacco use
16977,,QE1Y,Other specified hazardous substance use,1,TRUE,QE1Y - Other specified hazardous substance use
16978,,QE1Z,"Hazardous substance use, unspecified",1,TRUE,"QE1Z - Hazardous substance use, unspecified"
16979,http://id.who.int/icd/entity/1877391879,QE20,Lack of physical exercise,1,TRUE,QE20 - Lack of physical exercise
16980,http://id.who.int/icd/entity/233747706,QE21,Hazardous gambling or betting,1,TRUE,QE21 - Hazardous gambling or betting
16981,http://id.who.int/icd/entity/1586542716,QE22,Hazardous gaming,1,TRUE,QE22 - Hazardous gaming
16982,http://id.who.int/icd/entity/470296979,QE23,Problems with inappropriate diet or eating habits,1,TRUE,QE23 - Problems with inappropriate diet or eating habits
16983,http://id.who.int/icd/entity/515575378,QE24,Problems with hygiene behaviours,1,TRUE,QE24 - Problems with hygiene behaviours
16984,http://id.who.int/icd/entity/2064361961,QE25,Problems with oral health behaviours,1,TRUE,QE25 - Problems with oral health behaviours
16985,http://id.who.int/icd/entity/1261978211,QE26,Problem with sun exposure behaviour,1,TRUE,QE26 - Problem with sun exposure behaviour
16986,http://id.who.int/icd/entity/453104436,QE27,Problem with behaviours related to psychological health or wellbeing,1,TRUE,QE27 - Problem with behaviours related to psychological health or wellbeing
16987,http://id.who.int/icd/entity/86445206,QE28,Problem with health literacy,1,TRUE,QE28 - Problem with health literacy
16988,,QE2Y,Problems with other specified healthrelated behaviours,1,TRUE,QE2Y - Problems with other specified healthrelated behaviours
16989,,QE2Z,"Problem with healthrelated behaviours, unspecified",1,TRUE,"QE2Z - Problem with healthrelated behaviours, unspecified"
16990,http://id.who.int/icd/entity/1022049742,QE30,Insufficient social insurance support,1,FALSE,QE30 - Insufficient social insurance support
16991,http://id.who.int/icd/entity/707116764,QE30.0,"Insufficient social insurance support, aged",2,TRUE,"QE30.0 - Insufficient social insurance support, aged"
16992,http://id.who.int/icd/entity/549655480,QE30.1,"Insufficient social insurance support, disability",2,TRUE,"QE30.1 - Insufficient social insurance support, disability"
16993,http://id.who.int/icd/entity/1435529051,QE30.2,"Insufficient social insurance support, unemployment",2,TRUE,"QE30.2 - Insufficient social insurance support, unemployment"
16994,http://id.who.int/icd/entity/1895465705,QE30.3,"Insufficient social insurance support, family support",2,TRUE,"QE30.3 - Insufficient social insurance support, family support"
16995,http://id.who.int/icd/entity/722188140,QE31,Insufficient social welfare support,1,FALSE,QE31 - Insufficient social welfare support
16996,http://id.who.int/icd/entity/63010289,QE31.0,"Insufficient social welfare support, child protection",2,TRUE,"QE31.0 - Insufficient social welfare support, child protection"
16997,http://id.who.int/icd/entity/966443399,QE31.1,"Insufficient social welfare support, protection against domestic violence",2,TRUE,"QE31.1 - Insufficient social welfare support, protection against domestic violence"
16998,http://id.who.int/icd/entity/1018097273,QE31.2,"Insufficient social welfare support, protection against homelessness",2,TRUE,"QE31.2 - Insufficient social welfare support, protection against homelessness"
16999,http://id.who.int/icd/entity/1495157188,QE31.3,"Insufficient social welfare support, post prison services",2,TRUE,"QE31.3 - Insufficient social welfare support, post prison services"
17000,,QE3Y,Other specified problems associated with social insurance or welfare,1,TRUE,QE3Y - Other specified problems associated with social insurance or welfare
17001,,QE3Z,"Problems associated with social insurance or welfare, unspecified",1,TRUE,"QE3Z - Problems associated with social insurance or welfare, unspecified"
17002,http://id.who.int/icd/entity/807975049,QE40,Problem associated with conviction in civil or criminal proceedings without imprisonment,1,TRUE,QE40 - Problem associated with conviction in civil or criminal proceedings without imprisonment
17003,http://id.who.int/icd/entity/1432581405,QE41,Problem associated with imprisonment and other incarceration,1,TRUE,QE41 - Problem associated with imprisonment and other incarceration
17004,http://id.who.int/icd/entity/567158242,QE42,Problem associated with release from prison,1,TRUE,QE42 - Problem associated with release from prison
17005,,QE4Y,Other specified problems associated with the justice system,1,TRUE,QE4Y - Other specified problems associated with the justice system
17006,,QE4Z,"Problems associated with the justice system, unspecified",1,TRUE,"QE4Z - Problems associated with the justice system, unspecified"
17007,http://id.who.int/icd/entity/1765280656,QE50,Problem associated with interpersonal interactions,1,FALSE,QE50 - Problem associated with interpersonal interactions
17008,http://id.who.int/icd/entity/970113767,QE50.0,Problem associated with relationship with friend,2,TRUE,QE50.0 - Problem associated with relationship with friend
17009,http://id.who.int/icd/entity/121970353,QE50.1,Relationships with teachers or classmates,2,FALSE,QE50.1 - Relationships with teachers or classmates
17010,http://id.who.int/icd/entity/2088979863,QE50.10,Dissatisfaction with school environment,3,TRUE,QE50.10 - Dissatisfaction with school environment
17011,,QE50.1Y,Other specified relationships with teachers or classmates,3,TRUE,QE50.1Y - Other specified relationships with teachers or classmates
17012,,QE50.1Z,"Relationships with teachers or classmates, unspecified",3,TRUE,"QE50.1Z - Relationships with teachers or classmates, unspecified"
17013,http://id.who.int/icd/entity/113426063,QE50.2,Problem associated with relationships with people at work,2,TRUE,QE50.2 - Problem associated with relationships with people at work
17014,http://id.who.int/icd/entity/1591948083,QE50.3,"Relationships with neighbours, tenant or landlord",2,TRUE,"QE50.3 - Relationships with neighbours, tenant or landlord"
17015,http://id.who.int/icd/entity/1927466204,QE50.4,"Relationship with parents, inlaws or other family members",2,TRUE,"QE50.4 - Relationship with parents, inlaws or other family members"
17016,http://id.who.int/icd/entity/731100003,QE50.5,Discord with counsellors,2,TRUE,QE50.5 - Discord with counsellors
17017,http://id.who.int/icd/entity/15786260,QE50.6,Inadequate social skills,2,TRUE,QE50.6 - Inadequate social skills
17018,http://id.who.int/icd/entity/853711607,QE50.7,Personality difficulty,2,TRUE,QE50.7 - Personality difficulty
17019,,QE50.Y,Other specified problem associated with interpersonal interactions,2,TRUE,QE50.Y - Other specified problem associated with interpersonal interactions
17020,http://id.who.int/icd/entity/396951882,QE51,Problem associated with interactions with spouse or partner,1,FALSE,QE51 - Problem associated with interactions with spouse or partner
17021,http://id.who.int/icd/entity/848664338,QE51.0,Relationship distress with spouse or partner,2,TRUE,QE51.0 - Relationship distress with spouse or partner
17022,http://id.who.int/icd/entity/1233531556,QE51.1,History of spouse or partner violence,2,TRUE,QE51.1 - History of spouse or partner violence
17023,http://id.who.int/icd/entity/901608346,QE52,Problem associated with interpersonal interactions in childhood,1,FALSE,QE52 - Problem associated with interpersonal interactions in childhood
17024,http://id.who.int/icd/entity/547677013,QE52.0,Caregiverchild relationship problem,2,TRUE,QE52.0 - Caregiverchild relationship problem
17025,http://id.who.int/icd/entity/181823991,QE52.1,Loss of love relationship in childhood,2,TRUE,QE52.1 - Loss of love relationship in childhood
17026,,QE5Y,Other specified problems associated with relationships,1,TRUE,QE5Y - Other specified problems associated with relationships
17027,,QE5Z,"Problems associated with relationships, unspecified",1,TRUE,"QE5Z - Problems associated with relationships, unspecified"
17028,http://id.who.int/icd/entity/1661227447,QE60,Absence of family member,1,TRUE,QE60 - Absence of family member
17029,http://id.who.int/icd/entity/283820579,QE61,Disappearance or death of family member,1,FALSE,QE61 - Disappearance or death of family member
